call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
84,72.25378935470228,155.534429977755,0.0,0.0,1280.0,1280.0,720.0,720.0,1.019,0.0,24.0,29.0,557224.6093266057,1321501.8593125101,74.4494612,68.1531386,0.0238,0.026,154.98311260997065,134.19007333333326,23321.42868723656,15483.039221909497,368.9123076923077,82.35620235620236,157.45456112729693,80.30480315601811,1325504.9906444321,597578.511261213,1280.0,1280.0,30.0,29.2,41.9982764,142.49202659999997,13.301972397094426,121.16833915083286,0.0719022,0.6149692,0.0,0.0,0.0,0.0,0.07161279999999999,0.6026706,0.0710848,0.6683778,63343.785141,99028.86307200001
85,32.213626329047564,41.22194158697098,0.0,0.0,640.0,480.0,360.0,270.0,0.267,0.0,15.3,29.0,215089.2577327373,261989.77637398412,66.4235042,21.9825305,0.019700000000000006,0.01750000000000001,177.94656517857146,113.63965254901963,7467.578025221689,26361.745507966065,179.7234042553192,59.800000000000026,41.09107400457992,34.10031960150904,271649.3335606185,204137.45313942022,480.0,640.0,30.0,15.3,40.2210519,42.4820786,0.0008788617887453805,150.43373445378145,0.0715789999999999,0.6001985999999999,0.0,0.0,0.0,0.0,0.0713764,0.5792645,0.0710892,0.6167328,63122.3518527,96988.61904
86,163.00636907089867,160.2218906081169,0.0,0.0,1280.0,1280.0,720.0,720.0,0.312,0.0,30.0,30.0,1390721.1426466191,1345110.1144561798,29.0442174,36.9045962,0.011,0.016,51.86281333333332,60.17848000000001,17349.885433424784,18069.616599982488,48.16000000000001,49.800000000000004,159.8919093962169,163.72781397617845,1356436.2620674043,1388160.4052601284,1280.0,1280.0,30.0,29.0,2.66675,2.0713714,0.3434360796398691,0.0008015288220541001,0.07212259999999998,0.2782898,0.0,0.0,0.0,0.0,0.0725099999999999,0.2717683999999999,0.07172259999999991,0.2909241999999999,61595.2092042,102136.48905599999
87,152.28912665080674,159.9690777138507,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.409,30.0,30.0,1304345.6921509285,1351208.2176225444,36.6759494,31.3600308,0.011,0.013,54.83414666666666,61.281363799283184,16646.62496763,7005.266561428907,40.0,59.685483870967715,155.20374072512485,158.01733535366643,1325358.294748454,1325253.5963581367,1280.0,1280.0,30.0,29.0,24.691614,1.3075976,0.0011492809450515799,0.00078739530739524,0.07048,0.41961679999999996,0.0,0.0,0.0,0.0,0.06963499999999997,0.41962879999999997,0.0707552,0.4196347999999999,62323.9348914,99662.84496
88,76.9953422793497,103.40441350795975,0.0,0.0,1280.0,1280.0,720.0,720.0,0.251,0.0,29.2,27.0,544426.2730056505,814785.2161307969,73.7960538,67.63005,0.0228,0.027600000000000003,145.4127095833332,166.56394666666665,14929.634531351836,10550.181672062812,101.80255319148932,97.58000000000006,100.60197803402842,73.80313667339303,803634.469957681,548621.6931184423,1280.0,1280.0,30.0,30.0,101.29846020000001,56.3918016,86.89039892687046,60.14147087378642,0.07264739999999989,0.4643738,0.0,0.0,0.0,0.0,0.07552199999999999,0.4645967999999999,0.0728882,0.4834134,62364.4571466,99549.413856
89,81.0573196435124,82.017559950074,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.0,25.0,18.0,599087.6445316507,632855.4942879368,74.822384,27.202317,0.023,0.064,183.56633333333335,105.56430303030304,19251.580148819943,21643.881506364774,184.88888888888883,61.30434782608689,108.91602077217644,80.0220741128322,888714.7603190251,597240.2763671193,960.0,1280.0,30.0,26.0,86.530045,67.01344399999999,121.79616528925618,71.7192888888889,0.0718989999999999,0.8118289999999999,0.0,0.0,0.0,0.0,0.071365,0.818237,0.072433,0.812256,62771.147964,94485.56832
90,160.5968345975989,146.44814883407614,0.0,0.0,1280.0,1280.0,720.0,720.0,0.209,0.502,29.2,30.0,1363347.735456605,1232611.4646827483,45.568562,62.772166999999996,0.0148,0.027,74.75895698924732,104.53874666666678,8994.404420949708,27001.56802685881,37.06666666666672,74.6246808510638,153.49783923199743,157.9334159559393,1307461.7071316035,1340939.8911845223,1280.0,1280.0,30.0,30.0,64.4313314,15.3181644,19.687194217754154,4.333732914360144,0.0710208,0.43923039999999997,0.0,0.0,0.0,0.0,0.0816558,0.4326143999999999,0.07090119999999998,0.432202,62208.5334822,99414.134784
91,154.200341797271,165.3946008961187,0.0,1.0,1280.0,1280.0,720.0,720.0,0.199,0.0,30.0,29.0,1304847.6989259277,1402333.1604041152,40.3920707,22.640911799999998,0.011699999999999999,0.013,59.2981631048387,35.53464999999998,12690.0014835013,13950.551851127026,31.457983193277318,59.2714285714286,162.67333616651248,158.9223749877519,1376786.1013411463,1362567.3064444787,1280.0,1280.0,29.0,30.0,8.1902051,7.2099274,0.00109662130284976,4.193895511790787,0.07297369999999993,0.4209733,0.0,0.0,0.0,0.0,0.07158509999999997,0.420294,0.0722915999999999,0.4206147,65397.9862935,102005.85864
92,36.19503152736138,160.04343975173506,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,22.0,29.0,232294.21681359064,1363667.4590845825,62.7666594,41.903684600000005,0.023200000000000002,0.022400000000000003,136.6697548387096,81.81153743589746,20123.701223851644,21678.39263475898,344.17509433962255,48.94999999999999,158.0109936312568,35.19564468225623,1343270.4796671944,223403.7014643898,1280.0,640.0,30.0,22.2,14.717411199999999,59.114633000000005,9.67694457642093,164.08899151660668,0.0727848,0.3360135999999999,0.0,0.0,0.0,0.0,0.0719328,0.49364939999999996,0.0722964,0.3229006,62296.633728,101689.086432
93,77.77965676733433,168.93050765874972,0.0,0.0,1280.0,1280.0,720.0,720.0,0.308,0.0,28.2,30.0,553721.9503082018,1445427.534453027,47.9691058,26.0382746,0.0238,0.013,82.44122166666659,42.15354000000005,15907.832173380672,27377.666818883925,289.8787878787879,40.0,167.4846700340191,78.34760427223173,1422939.812221738,568981.3774351394,1280.0,1280.0,30.0,29.0,2.3075106,124.04984,0.0010753619883703402,109.82731899198174,0.07196379999999998,0.3060704,0.0,0.0,0.0,0.0,0.07179879999999998,0.296179,0.0727144,0.3833615999999999,62409.9422394,101861.093664
94,39.01894992904438,166.1269825995574,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.1,29.0,221561.28041160156,1387728.068930302,61.93465220000001,21.1264533,0.016900000000000002,0.014800000000000004,120.86192946236557,48.065353678160946,11090.52124110202,21255.119086322065,188.5660869565216,39.80000000000003,162.38997133348056,38.117338795441604,1382745.6152806021,222362.09401613983,1280.0,640.0,30.0,30.0,10.1193651,18.593099600000002,0.0016255734766969,45.7164392120075,0.07234329999999989,0.8037658999999999,0.0,0.0,0.0,0.0,0.072557,0.8031130999999999,0.0724337,0.7952608,64342.48503060001,94570.47888000001
95,62.24582358630965,165.27483488571815,0.0,0.0,960.0,1280.0,540.0,720.0,0.194,0.0,16.4,30.0,498382.6497463751,1411280.6558060711,83.94949090000001,44.76662300000001,0.0279,0.014900000000000002,199.6300566666667,75.94088999999998,17706.98774566038,10035.993773085733,149.56746031746036,39.782962962963,161.90323194070913,59.34596784264878,1368438.292029486,487833.1944763162,1280.0,960.0,30.0,16.4,22.6039037,72.4505049,0.0011671190255605802,73.16336770025839,0.071184,0.593768,0.0,0.0,0.0,0.0,0.07170299999999989,0.6008221,0.0710034,0.6034423999999999,62683.3507734,97455.65976000001
96,82.95020249357502,159.96931792259775,0.0,0.0,1280.0,1280.0,720.0,720.0,0.254,0.0,27.2,29.2,607169.5200642891,1345250.1134636877,70.036239,31.375875600000004,0.0256,0.013,160.67039954023,56.80210000000002,15745.806102091796,8010.35785276116,113.01411764705875,50.0,158.8720869154512,84.17532299451305,1363061.8864834108,616828.6850137006,1280.0,1280.0,30.0,28.2,4.929543,67.77126760000002,0.00111633986928098,98.50509312693501,0.07162179999999997,0.4605137999999999,0.0,0.0,0.0,0.0,0.07129859999999999,0.45892039999999995,0.0709106,0.49108919999999995,62023.4979966,99675.772224
97,163.01730574004384,33.34155576851373,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.0,29.0,6.900000000000002,1361897.8741940353,271540.6729758482,40.8543808,30.581369000000006,0.014900000000000002,0.07520000000000009,65.2846996551725,201.61091142857157,12857.58076753543,21840.381018512388,49.51142857142863,77.75166666666667,50.9689082033688,160.48666313041142,368298.5278271765,1351757.625710227,960.0,1280.0,30.0,29.0,76.77307,8.311027000000001,286.98561882352976,3.2618544555214743,0.0729251999999999,0.7815373,0.0,0.0,0.0,0.0,0.0726455,0.7764282,0.07292299999999999,0.7758419,62553.674547,94311.06494400001
98,22.90409258153733,62.38186777162311,0.0,0.0,640.0,1280.0,360.0,720.0,0.752,0.0,17.4,17.900000000000002,121312.68544096104,481266.70446809445,44.64190020000001,36.16746630000001,0.019700000000000006,0.04300000000000002,196.38116354838706,201.8834676923078,7265.131040847459,25184.034604138524,195.24000000000007,60.0,71.61829826776011,23.007283011593792,530431.7493751561,123715.52657728466,1280.0,640.0,28.2,14.4,97.3228981,45.2310077,11.447492928852023,136.30992512254906,0.07061029999999999,0.8542054,0.0,0.0,0.0,0.0,0.07125569999999992,0.9425214000000003,0.0716857,0.8629669000000001,62097.3401391,93974.28724800001
99,167.94597161386125,163.70861138210617,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1427744.284386149,1397439.57485602,42.6181768,25.989590200000002,0.012,0.015,66.61393999999999,49.95527666666659,19517.212860022104,27824.297074766615,38.79999999999996,36.42000000000008,163.96788878587333,166.96622148064216,1390216.1710292813,1422481.0755083468,1280.0,1280.0,30.0,30.0,1.3156663,10.050319100000001,0.0010898479278069302,2.0287576021869334,0.07295679999999999,0.7747071,0.0,0.0,0.0,0.0,0.07271129999999999,0.7834211,0.0727451,0.7710998,62587.3863951,94989.80376000001
100,157.46343898563015,145.06157702365425,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.425,30.0,28.1,1315322.8799771229,1220165.0411298685,46.668930200000005,28.023416900000004,0.012900000000000002,0.014,76.54120333333333,70.90000010752684,18432.76770787506,18712.539924233788,42.61309523809524,61.52500000000002,149.30193567395423,157.3533336497168,1263344.3353390885,1305425.5154193335,1280.0,1280.0,30.1,29.0,42.7004422,11.963823700000006,0.0012769457385664003,4.761749205469328,0.0719208,0.5718476,0.0,0.0,0.0,0.0,0.07291149999999991,0.5723176,0.07350949999999999,0.5748808,62543.0337021,97626.02539200001
101,27.505877995020448,47.40087773881323,0.0,0.0,640.0,1280.0,360.0,720.0,0.206,0.36,22.0,16.2,149635.41689433673,363822.297366469,49.8008953,42.462725500000005,0.016,0.0427,162.10655714285724,140.1343185483872,18814.516768836937,26430.085658521803,305.48000000000013,87.18000000000002,51.90596835327581,27.518193911744845,370986.6619161348,154130.9260042443,1280.0,640.0,29.1,18.3,82.1915948,19.049129200000007,39.15270155361874,45.31653605769233,0.0714678,0.8296415,0.0,0.0,0.0,0.0,0.0703949,0.7998441999999999,0.0706149,0.8516514000000001,62671.832691300006,93952.261344
102,155.77133652710975,28.9819169815205,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.0,30.0,28.0,1331533.8388347432,236548.40765027504,37.74465,13.4368,0.012,0.028,60.717466666666674,451.91033333333326,17008.349464308503,19336.218380036586,40.0,60.0,52.959443632853336,154.87700097793163,384505.54547022574,1323652.7916352898,960.0,1280.0,30.0,30.0,120.259124,6.299443999999999,374.13792452830177,3.0500555555555557,0.071564,0.770859,0.0,0.0,0.0,0.0,0.071472,0.7708889999999999,0.070633,0.7703089999999999,61117.63434,92455.07424
103,163.5013310694378,162.1243048947982,0.0,0.0,1280.0,1280.0,720.0,720.0,0.197,0.0,29.0,29.0,1378666.1983346518,1362775.058258595,31.332652,26.720413399999998,0.011,0.015600000000000001,45.68071333333334,44.65277448275863,7081.940681620556,14311.343261432567,38.800000000000026,48.80000000000003,163.240460608944,158.148937434604,1389105.3066007765,1333640.6474947438,1280.0,1280.0,30.0,29.0,5.913185799999999,0.38137779999999993,0.0011500542005410401,0.0007603715579649201,0.07002599999999999,0.4196536,0.0,0.0,0.0,0.0,0.06966259999999991,0.4196378,0.071237,0.4216032,62184.9496842,99815.466048
104,152.45761808719877,160.34692710638515,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.35,29.2,29.0,1270386.6116214062,1345008.0815348923,24.0298182,37.1208744,0.009,0.0158,39.07480666666662,62.05534666666669,5434.875868569994,5696.171359099905,26.918158567774956,60.0,161.16925868187377,154.3900006341454,1351491.0969529445,1289420.0899556936,1280.0,1280.0,31.0,30.0,17.7441218,1.1265838,0.0015599164054404004,0.0008128982516605,0.072583,0.27182660000000003,0.0,0.0,0.0,0.0,0.0728938,0.2718388,0.07172559999999992,0.27192659999999996,61976.2981194,102042.79180800001
105,18.28564951624353,159.5978747344137,0.0,0.0,640.0,1280.0,360.0,720.0,1.772,0.0,8.1,29.0,130871.57958907918,1341270.9160666703,63.35492740000001,36.6548017,0.0408,0.02060000000000001,385.44904305555565,71.98989096774199,13134.05151681621,18100.676525302322,435.35085945399396,30.0,155.429453192602,17.849056974792113,1311109.0532350277,125805.78114108458,1280.0,640.0,30.0,8.3,10.2158068,37.9022685,2.3528355931041554,92.53772009090913,0.071487,0.6418854,0.0,0.0,0.0,0.0,0.081207,0.6689411,0.0709199,0.6508343,62480.761856100005,97605.237936
106,164.7483754844523,161.4613812359669,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1414786.1465028732,1384583.8191331862,28.4672368,30.5926478,0.011,0.014,44.11569999999995,48.1906066666667,19110.08294888595,23862.612962349813,58.600000000000044,59.04627450980393,168.0243581902576,167.4362790393141,1424496.8285574731,1425467.707883716,1280.0,1280.0,30.0,29.0,0.8744951999999999,1.372133,0.0014078715890852,0.00080116161616152,0.07225659999999998,0.2712556,0.0,0.0,0.0,0.0,0.07165559999999997,0.2948398,0.07355039999999989,0.2883242,61997.900063400004,102124.89849600001
107,162.1828988456783,167.3617083937853,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1386132.847076974,1404900.3110128858,23.193074300000003,24.559930100000003,0.01,0.0159,36.81883000000003,42.831256666666675,25318.78959201248,28379.54978981259,40.0,56.0,164.3658450241535,158.27614791316756,1405090.5214614524,1338809.7639197167,1280.0,1280.0,30.0,30.0,9.104284,0.8725379999999999,0.0011563656114249102,0.00076461820683313,0.072072,0.4215759,0.0,0.0,0.0,0.0,0.0712391,0.4211194,0.071423,0.4227738999999999,62560.6113447,100116.552336
108,34.18539403419249,159.27683555777563,0.0,0.0,640.0,1280.0,360.0,720.0,0.207,0.0,21.1,30.0,206998.60213384533,1321483.747173852,82.687916,31.104397900000006,0.021,0.0189,270.80601153846146,59.923276666666666,12230.133439764879,22696.317073619142,158.1836734693876,40.0,162.5160001242608,34.30551760191393,1355401.770662889,206164.49037689826,1280.0,640.0,30.0,21.1,11.1032337,57.762093400000005,1.042535943517326,215.4838635714288,0.0721575,0.8035658,0.0,0.0,0.0,0.0,0.0794209,0.8007446,0.07223169999999998,0.8112444,62108.94575970001,94060.69416
109,74.84331721195046,160.97571550007368,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,20.8,29.0,536113.5064455702,1382698.4136940434,77.6993876,32.294396799999994,0.029400000000000003,0.016,234.30120625000006,53.55150215053756,5029.970923236776,23153.89193234166,308.56603773584914,35.88727272727275,167.1823909830283,72.94186227427649,1420548.960608762,573568.5768992187,1280.0,1280.0,30.0,23.2,4.8979972,154.579492,0.0012923649906878,144.22314037267097,0.0710754,0.3102938,0.0,0.0,0.0,0.0,0.07267719999999998,0.3264068,0.0709718,0.32139260000000003,62266.23533340001,102176.314848
110,83.32545471698226,161.25466443828884,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,28.0,29.3,642945.7557239522,1357314.9558442726,74.6232643,24.118341,0.023,0.0127,149.01033548387096,38.06063999999998,12880.997776388474,23988.4806133939,136.35263929618776,38.757959183673506,165.33406903562792,81.61469354911061,1394004.4407953492,637174.034019889,1280.0,1280.0,30.0,30.0,2.9627249,64.48835349999999,0.00124765935746954,76.4510587628866,0.0721542,0.3084461,0.0,0.0,0.0,0.0,0.0722339,0.2850512,0.07673319999999996,0.324875,65189.9034423,104576.128224
111,69.39827637203364,145.82345565048178,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,1.635,27.4,29.2,498709.8396436054,1242839.081543157,50.361118600000005,83.6018726,0.026000000000000002,0.026,135.6274465638148,155.30647333333363,22436.789858947217,16261.83109977948,351.90000000000003,94.7843137254902,145.39042477661027,65.31351284470864,1221139.8257595098,467201.65398458345,1280.0,1280.0,30.0,27.0,55.383385800000006,116.4142018,19.53720619883043,204.88331853195356,0.07153919999999991,0.4668796,0.0,0.0,0.0,0.0,0.07132879999999997,0.4527007999999999,0.07130099999999989,0.703534,62404.4552292,99885.640416
112,21.39724416716588,148.0579311249582,0.0,0.0,480.0,1280.0,270.0,720.0,3.564,0.0,12.9,29.0,169962.06474016508,1237353.2895894218,38.939112699999995,59.8588966,0.0852,0.026,361.1850933333333,104.29143666666677,6101.32630255152,22921.35910645913,523.1176470588235,78.88000000000002,150.30304485552105,28.023262953515182,1256253.9162310546,231024.83359040844,1280.0,480.0,30.0,3.6000000000000005,42.0803551,226.12552159999998,12.048268716713752,929.3068591269839,0.07040549999999997,0.34456309999999996,0.0,0.0,0.0,0.027343749999999972,0.07045879999999992,0.3042285,0.07085889999999992,0.4053615999999999,65160.0952821,103854.55055999999
113,71.1287719859083,156.29640157366094,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,16.1,29.0,537399.8021743149,1344425.5089638582,68.890405,56.64864520000001,0.0359,0.027,181.55420620689648,105.99831666666675,18283.661102799542,20819.776095016394,149.77652173913046,134.50315789473694,155.9276665307501,73.07462206558955,1318031.1507904273,544325.613305637,1280.0,1280.0,30.0,16.1,57.975384600000005,85.9768635,18.006493009428365,79.90725946790063,0.07274609999999991,0.6088496999999999,0.0,0.0,0.0,0.0,0.0719267,0.5994432,0.07188089999999998,0.6279129999999999,62253.7607664,97149.45566400001
114,40.11414253679605,166.04389875465253,0.0,0.0,640.0,1280.0,360.0,720.0,0.798,0.0,22.6,29.1,239649.1194556152,1397837.698394948,50.488353000000004,38.916114400000005,0.025700000000000004,0.024800000000000006,261.8246727272729,86.78718222222224,20793.22336329387,23036.083011030427,387.2636363636361,55.19351351351349,161.9486275653845,38.96822740726361,1390027.3918231248,239355.35889272735,1280.0,640.0,30.0,24.2,11.7636091,33.0919358,7.66881210428307,58.08858547872336,0.0709628999999999,0.6245746,0.0,0.0,0.0,0.0,0.0699081,0.5750584000000001,0.07028329999999999,0.8208202000000004,62313.105563100005,97058.811216
115,81.2959771270653,165.89673332465082,0.0,0.0,960.0,1280.0,540.0,720.0,0.317,0.0,29.0,30.0,595508.3237452931,1393949.5547856663,66.19885289999999,26.8476057,0.022699999999999998,0.012,139.46648000000005,40.01174000000004,15682.557087023117,23416.713472609816,162.2355555555557,61.921568627450974,168.36893012234563,78.9453915506704,1406641.506287867,566552.8551890946,1280.0,960.0,30.0,30.0,0.5690414,76.93049669999999,0.00118939835233424,71.19247130133598,0.0728804,0.33133239999999997,0.0,0.0,0.0,0.0,0.0733795,0.2967176,0.07249629999999996,0.302902,63704.4529338,103697.234064
116,58.077965091306,157.44087155077992,0.0,0.0,960.0,1280.0,540.0,720.0,1.289,0.0,15.1,29.0,467275.45843654906,1309523.3214606685,62.779296300000006,26.978019300000003,0.04070000000000001,0.012900000000000002,235.53622179487206,49.95946937499999,15951.443956812378,9501.715895769423,239.20000000000013,40.0,161.34068484339514,59.67020442687929,1367271.8001986374,484390.2434909681,1280.0,960.0,30.0,14.600000000000001,5.9943275,58.1798779,0.0010512442396307601,55.88867742296921,0.0727065,0.5969178,0.0,0.0,0.0,0.0,0.07188439999999989,0.74075,0.0727796999999999,0.5987853,62238.785420700005,97336.25908799999
117,157.64263451485007,168.47721975614678,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1321358.2654078344,1436552.4179455705,43.276206800000004,28.6287926,0.0146,0.0148,67.99735333333334,54.81041333333336,2393.6602076782115,22063.35217663689,40.6333333333333,49.80392156862743,164.70394235220434,157.13749452364775,1408731.1213786786,1315467.1833258711,1280.0,1280.0,30.0,29.0,4.9188562,9.795601399999999,0.28452596806387004,5.305247426042394,0.0713076,0.4195435999999999,0.0,0.0,0.0,0.0,0.07133199999999999,0.41914979999999996,0.0713927999999999,0.419894,62292.078198,99635.660832
118,82.20492630463757,40.24802742321597,0.0,0.0,1280.0,480.0,720.0,270.0,0.0,0.0,29.0,29.0,641673.0387920537,261295.74666095627,75.0092049,10.4702366,0.023,0.015800000000000005,169.55578666666673,21.971573981191213,23652.51214773343,16969.56785239555,250.1133333333332,79.0,42.12492901106179,85.29796833202295,269253.13212751475,658007.5772475407,480.0,1280.0,30.0,30.0,41.3069817,67.499849,9.644474666006893,75.0345577020203,0.07242710000000001,0.8353321,0.0,0.0,0.0,0.0,0.0715441,0.8522234000000001,0.0722553,0.8133946,62458.556050800005,93876.24768
119,162.23625015463088,163.21106667514192,0.0,0.0,1280.0,1280.0,720.0,720.0,0.227,0.0,30.0,30.0,1369899.0246276476,1375552.9702656753,55.1282568,23.7798902,0.014400000000000001,0.0158,87.5918733333334,42.87804000000001,21020.536630157218,14951.393557661902,38.59317073170733,50.0,161.57761860727604,162.4137073708159,1385953.9868297018,1370472.2441927209,1280.0,1280.0,30.0,30.0,14.0458342,12.8453114,0.0016344927117898803,6.2329813953488395,0.07225319999999998,0.2712308,0.0,0.0,0.0,0.0,0.072308,0.2714261999999999,0.07190839999999997,0.27084379999999997,62466.565316399996,102054.66844800001
120,159.6960411927256,128.89657770005985,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,28.9,1356497.4630853832,1008516.133502549,40.2352284,40.33453360000001,0.012100000000000001,0.027,62.98155333333339,104.81258499999991,23844.891159694267,9802.195291530597,38.465311004784745,115.92028985507254,132.25987262592488,161.2726063075242,1080670.6017301027,1370726.7806413788,1280.0,1280.0,30.0,29.0,137.4704884,10.3529848,32.55886505464473,2.5064722429210162,0.07169619999999999,0.7937228999999999,0.0,0.0,0.0,0.0,0.0718662,0.792192,0.07163869999999999,0.7918639,62576.0776998,93654.69484800001
121,77.59291641048537,161.62208643396212,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.335,25.6,29.0,577824.8806951017,1371903.1010840375,82.3734858,29.744856600000002,0.023,0.015,209.70878064516134,54.51739032258064,10623.895001990888,18559.027807296196,204.8800000000024,59.71999999999997,164.3832844766971,74.59966265383066,1383988.2712575041,561550.1345910595,1280.0,960.0,30.0,26.4,19.2330692,81.83682259999999,0.0013707338527251403,113.32993659574473,0.07205819999999998,0.31359239999999994,0.0,0.0,0.0,0.0,0.0719298,0.308563,0.071893,0.3260928,54801.2532564,102213.141504
122,78.00260758940631,163.4519787722106,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,28.2,29.0,559979.029468851,1392204.524494452,59.968067600000005,26.0096452,0.0228,0.013,180.86391634408594,42.65836666666665,6808.952979047965,23859.31214750138,162.54964539007068,40.000000000000036,166.21235707584052,78.20239444372238,1412480.311473675,562753.0257385079,1280.0,960.0,31.0,30.0,4.7133048,69.82419519999999,0.0011573902787264001,87.57778133865251,0.0705536,0.3328707999999999,0.0,0.0,0.0,0.0,0.0712068,0.3550932,0.070187,0.3838046,63763.5149172,102142.600704
123,155.42820312649368,159.5595168876208,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1302256.0062648759,1350938.4295550243,34.9567436,30.91131,0.014,0.0158,56.40430666666664,58.175879354838706,14168.87575667909,20221.551498929064,54.32,40.0,165.11846511921007,159.91346345507998,1391756.467747313,1340838.6735080709,1280.0,1280.0,30.0,30.0,5.7355666,5.615009,0.0012773224043715,3.5868509621277114,0.07189299999999992,0.7772706,0.0,0.0,0.0,0.0,0.07113939999999998,0.7782656,0.072522,0.7734496,63734.9487012,94307.17785600001
124,22.193049905987202,164.18860131647327,0.0,0.0,640.0,1280.0,360.0,720.0,0.779,0.0,12.0,29.0,164836.04971542233,1413182.4040548808,78.06824,31.629402699999996,0.0341,0.015399999999999999,234.15640032894729,53.935449999999996,1289.675216295004,27057.6269876258,467.16222570532915,50.93999999999998,162.6288083552914,23.197868770385334,1381359.966034899,174889.26942692508,1280.0,640.0,30.0,11.0,6.120512,37.004404,0.0017460586831228495,134.24043344768438,0.0713943,0.46974489999999997,0.0,0.0,0.0,0.0,0.0712375,0.4311154,0.07214179999999996,0.46654239999999997,65372.733751499996,102152.103456
125,164.08495214903076,160.14145917239907,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,30.0,1385230.890670727,1359608.192306873,36.6952278,28.3540982,0.013600000000000001,0.0158,57.30000666666667,53.063994438264736,21895.854962572415,25484.679439579562,47.16000000000004,48.564210526315776,157.83725935639802,163.66728037065167,1347089.5363388807,1377779.7054565744,1280.0,1280.0,29.0,29.0,5.130349,8.2552288,0.5542128430049502,4.08842727426503,0.07104799999999999,0.5737091999999999,0.0,0.0,0.0,0.0,0.07050799999999992,0.572861,0.0715396,0.6036776,63857.2623444,97339.92729600001
126,161.96510952126422,162.59384279462054,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1385684.8573160977,1380586.2868778892,41.649732,26.2136867,0.014399999999999998,0.0127,61.70401000000002,46.15739666666667,8145.1138246541,6138.079894293458,45.774285714285725,60.00000000000003,158.27331256252882,160.3837179637794,1311848.4285368987,1365605.6779952834,1280.0,1280.0,30.0,30.0,9.8933568,9.4258046,0.002054920113486649,4.816933814102562,0.07237579999999996,0.7770447,0.0,0.0,0.0,0.0,0.07837229999999996,0.7778575999999999,0.07180349999999999,0.7734830999999999,65400.3845838,96421.853424
